Location,  AZ
Desal technology,Reverse Osmosis (RO) - Grid Integrated   
Solar technology,Photovoltaic (PVWatts)

Name,Value,Unit
Storage Capacity,0.0,kWh
Total water production,18250000.00000112,m3
Total fossil fuel usage,48016651.48825562,kWh
Percentage of fossil fuel consumption,69.58778483683562,%
Curtailed solar electric energy,1.7057161782286576,GWh
Percentage of curtailed energy,7.517275564199272,%

Hour,Water production (m3),Storage status (kWh),Fossil fuel usage (kWh)
533,2083.3333333333335,0,7820.829647031492
534,2083.3333333333335,0,7394.920275097378
535,2083.333333333334,0,6947.622159897912
536,2083.3333333333335,0,6890.523706038503
537,2083.333333333334,0,6636.647065941894
538,2083.333333333333,0,5229.229589366674
539,2083.333333333333,0,5195.196275337641
540,2083.333333333333,0,5094.886814776881
541,2083.3333333333335,0,5705.145004173752
542,2083.3333333333335,0,5594.58157381371
543,2083.3333333333335,0,5498.673777521324
544,2083.333333333333,0,6424.765959313787
545,2083.3333333333335,0,7385.213341404402
546,2083.333333333334,0,6260.429841570713
547,2083.3333333333335,0,7334.937312969843
548,2083.3333333333335,0,7619.551819813364
549,2083.3333333333335,0,7864.246482526134
550,2083.3333333333335,0,7876.889489254026
551,2083.3333333333335,0,7876.889489254026
552,2083.3333333333335,0,7876.889489254026
553,2083.3333333333335,0,4498.842827859901
554,2083.3333333333335,0,6026.693597720957
555,2083.3333333333335,0,5661.109409562505
556,2083.3333333333335,0,3991.653701545717
557,2083.3333333333335,0,3042.1489709716616
558,2083.3333333333335,0,1762.208792075172
559,2083.3333333333335,0,2326.5928593870794
560,2083.3333333333335,0,3678.1931502441375
561,2083.3333333333335,0.0,0
562,2083.3333333333335,0.0,0
563,2083.3333333333335,0,285.8990239983241
564,2083.3333333333335,0,3018.8202085067633
565,2083.333333333333,0,4375.63639740826
566,2083.333333333334,0,5449.689480817824
567,2083.3333333333335,0,6157.954911863464
568,2083.3333333333335,0,6828.811296018773
569,2083.3333333333335,0,7796.279582668268
570,2083.3333333333335,0,7876.889489254026
571,2083.3333333333335,0,7876.889489254026
572,2083.3333333333335,0,7867.666754791305
573,2083.3333333333335,0,7867.69079746962
574,2083.3333333333335,0,7835.300139110848
575,2083.3333333333335,0,7594.979132592501
576,2083.3333333333335,0,7829.836087222836
577,2083.3333333333335,0,7876.889489254026
578,2083.3333333333335,0,7876.889489254026
579,2083.3333333333335,0,7876.889489254026
580,2083.3333333333335,0,7876.889489254026
581,2083.3333333333335,0,7841.922506355628
582,2083.3333333333335,0,7849.25359787378
583,2083.3333333333335,0,7876.889489254026
584,2083.3333333333335,0,7093.531611071831
585,2083.333333333334,0,6444.5754085296285
586,2083.3333333333335,0,5979.524476806892
587,2083.333333333334,0,5783.80628528626
588,2083.333333333334,0,5683.586525143279
589,2083.333333333334,0,5692.485563741278
590,2083.3333333333335,0,5889.00993081795
591,2083.3333333333335,0,6254.0344640149615
592,2083.3333333333335,0,6848.136561174665
593,2083.3333333333335,0,7779.651347692815
594,2083.3333333333335,0,6555.859912386464
595,2083.3333333333335,0,7840.715587473155
596,2083.3333333333335,0,7876.889489254026
597,2083.3333333333335,0,7867.100873666458
598,2083.3333333333335,0,7876.889489254026
599,2083.3333333333335,0,7876.889489254026
600,2083.3333333333335,0,7876.889489254026
601,2083.3333333333335,0,7653.7676564490785
602,2083.3333333333335,0,7572.398219065149
603,2083.3333333333335,0,6990.063477348091
604,2083.3333333333335,0.0,0
605,2083.3333333333335,0,5950.971292110958
606,2083.3333333333335,0,6376.320351014913
607,2083.3333333333335,0,7837.045567745478
608,2083.3333333333335,0,6987.240925641109
609,2083.3333333333335,0,6230.697738772188
610,2083.3333333333335,0,1738.1049292814914
611,2083.3333333333335,0,3605.4826505311494
612,2083.333333333333,0,4210.9944012955
613,2083.3333333333335,0,3252.5074411001315
614,2083.3333333333335,0,5141.953738731796
615,2083.333333333333,0,6196.469457904501
616,2083.3333333333335,0,6779.129028042323
617,2083.3333333333335,0,7741.785403708998
618,2083.3333333333335,0,7876.889489254026
619,2083.333333333333,0,5372.57502875799
620,2083.3333333333335,0,4787.990644564077
621,2083.3333333333335,0,4470.758873878016
622,2083.333333333334,0,4807.6370142635205
623,2083.3333333333335,0,2866.0237199074245
624,2083.3333333333335,0,4416.6759404169325
625,2083.333333333333,0,5320.898058872104
626,2083.3333333333335,0,7043.48523825497
627,2083.3333333333335,0,7378.306738425638
628,2083.3333333333335,0,7455.385984806463
629,2083.3333333333335,0,7822.452061993893
630,2083.3333333333335,0,7876.889489254026
631,2083.3333333333335,0,7876.889489254026
632,2083.3333333333335,0,7013.730877476264
633,2083.333333333334,0,6327.348003892592
