Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
2236,906.1362436633691,12.08
2237,0.0,0.0
2238,0.0,0.0
2239,32.63256682824678,0.44
2240,186.21856900955467,2.48
2241,3716.134596857856,49.55
2242,4218.745688510803,56.25
2243,1935.571424707295,25.81
2244,5697.6710899025875,75.97
2245,4640.84429611289,61.88
2246,2423.6384839238176,32.32
2247,1308.5825863033406,17.45
2248,356.93944941351083,4.76
2249,7.49687372674342,0.1
2250,0.0,0.0
2251,0.0,0.0
2252,1.105755585951792,0.01
2253,11.389665494918498,0.15
2254,13.932483129655804,0.19
2255,0.0,0.0
2256,15.011877346786626,0.2
2257,0.0,0.0
2258,28.574718357054405,0.38
2259,28.245401507892144,0.38
2260,218.47553482471997,2.91
2261,635.4015165509168,8.47
2262,50.00511332482008,0.67
2263,0.0,0.0
2264,0.0,0.0
2265,0.0,0.0
2266,0.0,0.0
2267,0.0,0.0
2268,0.0,0.0
2269,11.289381261852647,0.15
2270,0.0,0.0
2271,18.863342228242917,0.25
2272,607.6492306795463,8.1
2273,411.5821068674657,5.49
2274,675.5726760918383,9.01
2275,1443.4742461353578,19.25
2276,2103.8897717066025,28.05
2277,2350.219574190087,31.34
2278,3318.745054868616,44.25
2279,3119.9848298998713,41.6
2280,2743.384467994941,36.58
2281,3439.746396774362,45.86
2282,1488.4669544553901,19.85
2283,1650.6346301593326,22.01
2284,358.63217960628725,4.78
2285,3926.535535738861,52.35
2286,2311.0563348341166,30.81
2287,1374.3798764050284,18.33
2288,363.5380049279991,4.85
2289,107.64197722258136,1.44
2290,742.8708559810649,9.9
2291,1796.0722355541413,23.95
2292,22.01490095767021,0.29
2293,0.0,0.0
2294,10.312340379950168,0.14
2295,65.0538202947633,0.87
2296,0.0,0.0
2297,0.0,0.0
2298,0.0,0.0
2299,5.970586690462371,0.08
2300,23.436233187165538,0.31
2301,22.25437504183796,0.3
2302,281.58508487674317,3.75
2303,559.1287733514931,7.46
2304,547.7636626723117,7.3
2305,356.15957067615443,4.75
2306,66.3305904024068,0.88
2307,1435.6014866515327,19.14
2308,1629.2660864020145,21.72
2309,1432.8561863266202,19.1
2310,600.0249067768542,8.0
2311,521.4518503552843,6.95
2312,538.7027730916236,7.18
2313,776.552094257324,10.35
2314,1066.6924977496328,14.22
2315,0.0,0.0
2316,18.231204617500193,0.24
2317,0.0,0.0
2318,0.0,0.0
2319,0.0,0.0
2320,0.0,0.0
2321,0.0,0.0
2322,4.096716498198834,0.05
2323,32.2702717415956,0.43
2324,255.23393541644373,3.4
2325,848.8381318886546,11.32
2326,807.9330653972252,10.77
2327,1201.5046363278677,16.02
2328,1255.7341848353053,16.74
2329,834.7029895368152,11.13
2330,1195.489892734056,15.94
2331,2471.047112070251,32.95
2332,3541.232009418707,47.22
2333,4227.6708863960885,56.37
2334,4339.631806600797,57.86
2335,5519.658625487229,73.6
2336,5024.308636682561,66.99
2337,2939.5893038614054,39.19
2338,975.3347837794747,13.0
2339,0.0,0.0
2340,18.423938166821888,0.25
2341,12.820423604680576,0.17
2342,8.276692793121038,0.11
2343,1477.0418326240426,19.69
2344,6394.221480941362,85.26
2345,6913.561136358706,92.18
2346,6899.955617164337,92.0
2347,6883.777780545645,91.78
2348,6870.749821508294,91.61
2349,6865.184420510764,91.54
2350,6836.532129611825,91.15
2351,6853.0447330781235,91.37
2352,6868.280247243386,91.58
2353,6880.050602103033,91.73
2354,386.28914313620595,5.15
2355,1464.7559488598224,19.53
2356,3933.308415452928,52.44
2357,4328.190470180212,57.71
2358,7031.109709365497,93.75
2359,7066.505678082471,94.22
2360,7091.285005186518,94.55
2361,7081.406586476788,94.42
2362,6803.235327501964,90.71
2363,6540.640458704773,87.21
2364,5578.90495296925,74.39
2365,5429.962030777027,72.4
2366,1177.2821971811643,15.7
2367,1330.6893769083358,17.74
2368,3058.7388980844053,40.78
2369,3581.799606392197,47.76
2370,5643.602974158273,75.25
2371,6912.97734087566,92.17
2372,6068.153725441174,80.91
2373,6967.907824116894,92.91
2374,6833.235955955964,91.11
2375,6202.619128096716,82.7
2376,6422.529088485225,85.63
2377,6710.554913509767,89.47
2378,5287.48652364212,70.5
2379,6346.256402236807,84.62
2380,6728.751464837779,89.72
2381,3532.787948489755,47.1
2382,4185.377769509383,55.81
2383,2967.188565685882,39.56
2384,2882.186124987886,38.43
2385,1406.577847914164,18.75
2386,0.0,0.0
2387,251.52713712156526,3.35
2388,496.58103659402104,6.62
2389,37.89287968393686,0.51
2390,0.0,0.0
2391,0.3887316557589619,0.01
2392,0.0,0.0
2393,0.0,0.0
2394,0.0,0.0
2395,16.412117641827063,0.22
2396,33.84325275010274,0.45
2397,862.3511925966867,11.5
2398,808.3207600104975,10.78
2399,1608.9243426698379,21.45
2400,1170.4562452570908,15.61
2401,2030.336485525794,27.07
2402,1316.4389590819226,17.55
2403,31.103109102304845,0.41
2404,0.0,0.0
2405,436.0657547644504,5.81
2406,380.0314320616141,5.07
2407,1556.5392902170847,20.75
2408,1999.8228987860289,26.66
2409,1341.9373269778393,17.89
2410,1888.2877398993028,25.18
2411,2209.365664258817,29.46
2412,3499.3126449906663,46.66
2413,2354.2707324538706,31.39
2414,1574.5502444352283,20.99
2415,930.0429689021505,12.4
2416,210.63012649295084,2.81
2417,101.77884150938054,1.36
2418,1.5131799988583399,0.02
2419,0.0,0.0
2420,2.6214493898516253,0.03
2421,9.31334424812995,0.12
2422,35.29671050340738,0.47
2423,92.58845618017281,1.23
2424,333.94647684127455,4.45
2425,310.98604377954064,4.15
2426,509.3194404354842,6.79
2427,12.597388056835904,0.17
2428,18.157917009796456,0.24
2429,79.6236849665336,1.06
2430,33.976125906946265,0.45
2431,944.0593403180395,12.59
2432,1101.536780728829,14.69
2433,839.1550393133924,11.19
2434,1144.7706186448722,15.26
2435,1967.7818752381347,26.24
2436,1669.294562222859,22.26
2437,2734.1253064661496,36.46
2438,1442.9455066147004,19.24
2439,732.4607790816943,9.77
2440,196.88024099094162,2.63
2441,14.961590945020175,0.2
2442,0.0,0.0
2443,0.0,0.0
2444,0.0,0.0
2445,15.067597118442334,0.2
2446,20.168959712230578,0.27
2447,520.8971534057312,6.95
2448,492.82356648864,6.57
2449,721.523014157122,9.62
2450,1686.832205338867,22.49
2451,1700.06066481936,22.67
2452,2869.771819591761,38.26
2453,1703.2736642997843,22.71
2454,3401.941653498879,45.36
2455,912.0603310617956,12.16
2456,1493.1050690454401,19.91
2457,890.1831676125348,11.87
2458,419.72341672595024,5.6
2459,0.7544437304178612,0.01
2460,254.20526908222865,3.39
2461,30.358719254125187,0.4
2462,0.0,0.0
2463,0.0,0.0
2464,0.0,0.0
2465,0.0,0.0
2466,14.87745829361922,0.2
2467,53.28311704957166,0.71
2468,1598.9117925615922,21.32
2469,2128.5363321481377,28.38
2470,3254.952652539039,43.4
2471,4442.955800306927,59.24
2472,4504.889217459573,60.07
2473,5904.900575029011,78.73
2474,6792.036190306534,90.56
2475,6789.670414082073,90.53
2476,6484.892305343791,86.47
2477,6427.034744103434,85.69
2478,6339.324581934595,84.52
2479,6931.146251687517,92.42
2480,6751.38549308472,90.02
2481,3441.888103600948,45.89
2482,916.2595534127938,12.22
2483,0.0,0.0
2484,0.0,0.0
2485,0.0,0.0
2486,27.739067424583205,0.37
2487,34.80058483275138,0.46
2488,0.0,0.0
2489,0.0,0.0
2490,472.2343778189376,6.3
2491,2255.008981371715,30.07
2492,1635.5815129591535,21.81
2493,2891.1101164409215,38.55
2494,3522.8286060834494,46.97
2495,4708.300567732868,62.78
2496,5189.096584703591,69.19
2497,5057.302751850367,67.43
2498,3710.6101758380505,49.47
2499,6220.937686054718,82.95
2500,6891.362763219659,91.88
2501,5869.979802497721,78.27
2502,5034.997008222755,67.13
2503,906.9738024433206,12.09
2504,131.00648228271766,1.75
2505,12.123105694806323,0.16
2506,219.05309453046434,2.92
2507,1413.5783602432132,18.85
2508,910.871398345219,12.14
2509,75.43477221496669,1.01
2510,6.115722545192245,0.08
2511,1413.300960012643,18.84
2512,1534.3527862872293,20.46
2513,141.01394665560386,1.88
2514,659.9437846927018,8.8
2515,1663.707824729037,22.18
2516,4001.0992723686945,53.35
2517,4251.48335958464,56.69
2518,4370.5431916870775,58.27
2519,5329.443047728102,71.06
2520,4973.18831037707,66.31
2521,5077.606493780976,67.7
2522,4711.917253028752,62.83
2523,6598.583204274313,87.98
2524,3838.1545713404034,51.18
2525,5551.048906662707,74.01
2526,4862.796569338063,64.84
2527,2190.54445881042,29.21
2528,1358.8336809607326,18.12
2529,272.32661674548166,3.63
2530,44.732135198191045,0.6
2531,29.00737505182032,0.39
2532,3941.426375669123,52.55
2533,522.0867278000219,6.96
2534,1884.9088815908563,25.13
2535,2487.2754945993884,33.16
2536,1140.6671652285856,15.21
2537,1241.7397555358173,16.56
2538,3050.2113291320406,40.67
2539,3802.683530309455,50.7
2540,5696.807105504416,75.96
2541,5759.501636238513,76.79
2542,5662.977229623273,75.51
2543,5569.859071406324,74.26
2544,5689.026755590967,75.85
2545,5026.058266435504,67.01
2546,5487.362354784511,73.16
2547,3232.3701076322036,43.1
2548,5546.048756579478,73.95
2549,2226.06117630184,29.68
2550,1057.6210200216062,14.1
2551,88.7600420402646,1.18
2552,2541.8580289437054,33.89
2553,1738.1728283956681,23.18
2554,3854.1100155984454,51.39
2555,1693.130985291799,22.58
2556,3203.4506789483853,42.71
2557,5486.02289224168,73.15
2558,2414.298603360096,32.19
2559,3301.0880261641314,44.01
2560,2596.5313957316575,34.62
2561,3876.42965089914,51.69
2562,4096.102037511345,54.61
2563,5876.741215276515,78.36
2564,4533.880863719828,60.45
2565,6371.930763515463,84.96
2566,5543.485673952503,73.91
2567,6227.966250980576,83.04
2568,6108.961768560952,81.45
2569,6798.73128193032,90.65
2570,6290.578549030162,83.87
2571,3200.3311887519662,42.67
2572,3724.532133006934,49.66
2573,1943.9330239672995,25.92
2574,3773.235002904448,50.31
2575,4616.033488276309,61.55
2576,2280.6707177410253,30.41
2577,34.97483379592347,0.47
2578,489.0759182408003,6.52
2579,442.50256176539335,5.9
2580,297.81739157608865,3.97
2581,2236.9257399686535,29.83
2582,663.7178935330627,8.85
2583,489.53852921558473,6.53
2584,45.65140699527611,0.61
2585,10.822936921842588,0.14
2586,0.0,0.0
2587,0.0,0.0
2588,14.129685199992167,0.19
2589,0.0,0.0
2590,20.088644484508126,0.27
2591,1327.840014191567,17.7
2592,11.733567466518352,0.16
2593,0.0,0.0
2594,26.884785784259453,0.36
2595,6793.031414777739,90.57
2596,7082.22047893633,94.43
2597,7099.676436378895,94.66
2598,2654.248852790469,35.39
2599,0.0,0.0
2600,0.0,0.0
2601,1561.3311408249251,20.82
2602,5350.743808798173,71.34
2603,7195.639193262552,95.94
2604,7015.423599273235,93.54
2605,6619.422168204562,88.26
2606,186.60420491570605,2.49
2607,15.506807026525749,0.21
2608,23.49372631030792,0.31
2609,0.765451520650451,0.01
2610,0.0,0.0
2611,0.0,0.0
2612,0.0,0.0
2613,0.0,0.0
2614,10.857899410672236,0.14
2615,26.15508591521956,0.35
2616,126.1535440023259,1.68
2617,162.19915683037522,2.16
2618,451.59760542411345,6.02
2619,317.1478905093594,4.23
2620,440.8526609927175,5.88
2621,465.3022626016978,6.2
2622,2860.9545584655366,38.15
2623,161.78036826561475,2.16
2624,31.506463896172814,0.42
2625,35.46026706850278,0.47
2626,0.0,0.0
2627,0.0,0.0
2628,778.951614385868,10.39
2629,1144.5077348423106,15.26
2630,706.0393295081012,9.41
2631,462.9277646946553,6.17
2632,332.4959965282572,4.43
2633,20.75283768035505,0.28
2634,0.0,0.0
2635,13.412497286185065,0.18
2636,239.61266703469167,3.19
2637,303.49619819514174,4.05
2638,852.4998875048689,11.37
2639,3758.191320005992,50.11
2640,5689.867483878682,75.86
2641,3901.4143884642804,52.02
2642,904.0892668846171,12.05
2643,5828.745712453523,77.72
2644,4924.361940450687,65.66
2645,2465.6305194836136,32.88
2646,1421.1691532619743,18.95
2647,559.9691104060059,7.47
2648,0.0,0.0
2649,0.0,0.0
2650,31.009977227373717,0.41
2651,101.63272930926762,1.36
2652,687.6117842827146,9.17
2653,1505.03606789495,20.07
2654,1935.6931953344454,25.81
2655,1479.6416199833175,19.73
2656,346.2068856785067,4.62
2657,25.81415794595208,0.34
2658,0.0,0.0
2659,0.0,0.0
2660,11.423767531558397,0.15
2661,117.570334544608,1.57
2662,265.68818039117537,3.54
2663,310.39014230484787,4.14
2664,835.6124633740754,11.14
2665,785.7005015790049,10.48
2666,2367.031245525718,31.56
2667,2519.382870080553,33.59
2668,3140.7019561622546,41.88
2669,1269.1186250512126,16.92
2670,510.23135403358486,6.8
2671,1082.4186937877782,14.43
2672,287.71001555538874,3.84
2673,33.30486567829873,0.44
2674,0.0,0.0
2675,349.18070120236996,4.66
2676,572.1231273216376,7.63
2677,1289.3751603544256,17.19
2678,534.1384821530081,7.12
2679,18.90068908784378,0.25
2680,0.0,0.0
2681,0.0,0.0
2682,8.145881817271516,0.11
2683,27.979370065196832,0.37
2684,19.78596137881848,0.26
2685,1287.9344516840213,17.17
2686,1834.4892831128407,24.46
2687,2170.550475693956,28.94
2688,3010.29992852421,40.14
2689,3581.50548266179,47.75
2690,2062.6443757115617,27.5
2691,1611.9110230295016,21.49
2692,2130.4922837762206,28.41
2693,4428.257172343127,59.04
2694,871.2321552268395,11.62
2695,4170.884555778495,55.61
2696,0.0,0.0
2697,0.0,0.0
2698,572.2212682047344,7.63
2699,2415.1438114542584,32.2
2700,267.4718423722329,3.57
2701,1218.826580695471,16.25
2702,335.8606086345064,4.48
2703,107.6055168274715,1.43
2704,0.0,0.0
2705,21.269505717800715,0.28
2706,141.77381167535108,1.89
2707,604.5620333221985,8.06
2708,540.5124337656583,7.21
2709,376.9131362749421,5.03
2710,139.7316372922244,1.86
2711,348.8048164998463,4.65
2712,91.13626941148999,1.22
2713,248.62845796188796,3.32
2714,1476.5964831839567,19.69
2715,5138.917429921996,68.52
2716,4208.123488482194,56.11
2717,2279.518556086543,30.39
2718,1067.0524481513278,14.23
2719,803.1822461213894,10.71
2720,0.0,0.0
2721,0.0,0.0
2722,11.298132804680716,0.15
2723,1154.722601339181,15.4
2724,3783.47430170924,50.45
2725,2607.4349575470474,34.77
2726,934.08926184467,12.45
2727,114.52426194964079,1.53
2728,0.0,0.0
2729,0.0,0.0
2730,18.913614410623335,0.25
2731,15.136672573989474,0.2
2732,0.0,0.0
2733,0.0,0.0
2734,0.0,0.0
2735,0.0,0.0
2736,5.115205767572418,0.07
2737,636.4647038223678,8.49
2738,731.7618424731207,9.76
2739,4030.1002590350154,53.73
2740,5827.325051765189,77.7
2741,5550.381917634077,74.01
2742,512.6555744673395,6.84
2743,0.0,0.0
2744,16.459790470697154,0.22
2745,0.0,0.0
2746,0.0,0.0
2747,0.0,0.0
2748,0.0,0.0
2749,248.2024170361048,3.31
2750,0.0,0.0
2751,0.0,0.0
2752,489.9507571332678,6.53
2753,2231.870487688142,29.76
2754,5830.235383489257,77.74
2755,3510.057228114035,46.8
2756,3461.2858610954963,46.15
2757,2557.3897366414744,34.1
2758,2722.6531953058748,36.3
2759,2996.839648875073,39.96
2760,3211.0273306080308,42.81
2761,2569.526898335442,34.26
2762,679.9133500396414,9.07
2763,2766.3692320762334,36.88
2764,2241.6200881022473,29.89
2765,1968.61796674718,26.25
2766,2298.0773903883673,30.64
2767,3.4043303828454365,0.05
2768,30.7239763007269,0.41
2769,0.0,0.0
2770,7.62237913039011,0.1
2771,0.0,0.0
2772,251.16480725111845,3.35
2773,369.5359593970375,4.93
2774,299.16330815268844,3.99
2775,183.2505224654928,2.44
2776,4.177236315186124,0.06
2777,0.0,0.0
2778,0.0,0.0
2779,0.0,0.0
2780,31.21732235491127,0.42
2781,235.92065298007432,3.15
2782,300.10427303263884,4.0
2783,719.2868661549234,9.59
2784,651.531604053673,8.69
2785,1306.578280542584,17.42
2786,1331.4105633742022,17.75
2787,2410.875821359871,32.15
2788,3123.04929696848,41.64
2789,3684.871046556717,49.13
2790,172.19156012504487,2.3
2791,1019.9726040729753,13.6
2792,493.89469529932455,6.59
2793,956.0145920572867,12.75
2794,0.0,0.0
2795,0.0,0.0
2796,12.101118270340853,0.16
2797,1295.0757692065151,17.27
2798,777.3231062665478,10.36
2799,0.0,0.0
2800,0.0,0.0
2801,0.0,0.0
2802,0.0,0.0
2803,24.23785426123482,0.32
2804,68.77256321140145,0.92
2805,5.4666768923380245,0.07
2806,132.4219424866774,1.77
2807,32.29276891824162,0.43
2808,49.02912621908325,0.65
2809,763.7222715943391,10.18
2810,1695.0232970352256,22.6
2811,3228.8024747389236,43.05
2812,3740.760746366864,49.88
2813,5024.496959802298,66.99
2814,194.88090410699186,2.6
2815,7.715006828612223,0.1
2816,0.0,0.0
2817,22.52541446823081,0.3
2818,0.0,0.0
2819,0.0,0.0
2820,728.890482057325,9.72
2821,191.96279554928878,2.56
2822,521.6254233611684,6.96
2823,0.0,0.0
2824,0.0,0.0
2825,0.0,0.0
2826,0.0,0.0
2827,0.0,0.0
2828,15.544038014501535,0.21
2829,67.8447719139166,0.9
2830,23.381435724469384,0.31
2831,0.0,0.0
2832,162.46716029955968,2.17
2833,560.0095211718428,7.47
2834,527.4285938212315,7.03
2835,1340.2265317117847,17.87
2836,1928.3951817606414,25.71
2837,4135.933576234224,55.15
2838,3913.03799409983,52.17
2839,2174.43899938378,28.99
2840,18.77098820904114,0.25
2841,339.43866854259755,4.53
2842,435.39739605974694,5.81
2843,13.371309681321582,0.18
2844,0.0,0.0
2845,7.088752473343317,0.09
2846,33.9240222178554,0.45
2847,4.837675519723186,0.06
2848,5.913753776514158,0.08
2849,0.0,0.0
2850,0.0,0.0
2851,18.83302284167515,0.25
2852,153.4741884366997,2.05
2853,575.0858276355443,7.67
2854,893.905061662447,11.92
2855,1998.6718702776861,26.65
2856,1372.2521639623778,18.3
2857,2736.9140587747966,36.49
2858,4479.668402817645,59.73
2859,4635.482366778833,61.81
2860,6651.26518973904,88.68
2861,5857.1679751905585,78.1
2862,5094.588140216089,67.93
2863,3951.6748214788954,52.69
2864,705.6453802773821,9.41
2865,2058.1715676329786,27.44
2866,6.99584909051829,0.09
2867,0.0,0.0
2868,300.8834466486317,4.01
2869,1036.9407330777274,13.83
2870,149.4395259910817,1.99
2871,21.4821939104036,0.29
2872,0.0,0.0
2873,0.0,0.0
2874,296.26651986543135,3.95
2875,2102.477431537497,28.03
2876,2556.267118313941,34.08
2877,3064.24222701178,40.86
2878,4482.00748897384,59.76
2879,5553.336674124747,74.04
2880,6232.540894250634,83.1
2881,6184.540071235717,82.46
2882,6100.562258884623,81.34
2883,6455.120997827646,86.07
2884,6492.70262136699,86.57
2885,5455.718556713918,72.74
2886,4324.300295420746,57.66
2887,896.9781313815067,11.96
2888,0.0,0.0
2889,0.0,0.0
2890,0.0,0.0
2891,25.80681320971714,0.34
2892,569.0258908729531,7.59
2893,197.2510876680898,2.63
2894,184.1204151996559,2.45
2895,60.77249176499077,0.81
2896,4.108885540844561,0.05
2897,0.0,0.0
2898,0.0,0.0
2899,20.29059362168711,0.27
2900,237.85371107108216,3.17
2901,438.5285868410431,5.85
2902,1159.8884758687354,15.47
2903,898.562793378783,11.98
2904,977.7651149177515,13.04
2905,1377.8990249645353,18.37
2906,3101.6909450196695,41.36
2907,4574.730814210863,61.0
2908,5559.2232002231685,74.12
2909,1025.7365800971488,13.68
2910,220.1138359738487,2.93
2911,292.7106872563478,3.9
2912,2549.4937708242064,33.99
2913,698.8742991898112,9.32
2914,7.895278030331104,0.11
2915,0.0,0.0
2916,533.1763568183504,7.11
2917,3708.717205846272,49.45
2918,5470.213483455623,72.94
2919,2859.4063595071684,38.13
2920,3596.0609282600426,47.95
2921,4880.033454497558,65.07
2922,2332.295373523743,31.1
2923,1636.9568844426626,21.83
2924,3039.33179202913,40.52
2925,1388.7747602642462,18.52
2926,1792.649631695335,23.9
2927,2990.6661381081735,39.88
2928,2719.1286452458053,36.26
2929,4243.819472000326,56.58
2930,6011.834137606979,80.16
2931,5795.256217965501,77.27
2932,6804.411832718182,90.73
2933,6776.450564326614,90.35
2934,6851.096385745374,91.35
2935,6876.7978041145125,91.69
2936,5948.814597683122,79.32
2937,6301.568574363131,84.02
2938,2898.558654083198,38.65
2939,1564.45740955558,20.86
2940,2921.6544605975114,38.96
2941,6884.986816085361,91.8
2942,3990.4110928703512,53.21
2943,2936.010131786094,39.15
2944,3683.4427007358595,49.11
2945,2531.143198219409,33.75
2946,3688.3326696468644,49.18
2947,2531.636092989118,33.76
2948,2331.5094470641,31.09
2949,1552.4994970615485,20.7
2950,1429.4557987144376,19.06
2951,648.6938464410391,8.65
2952,430.9960719670751,5.75
2953,14.614084272572528,0.19
2954,0.0,0.0
2955,2413.0684220298403,32.17
2956,1749.2157579405598,23.32
2957,3192.217106593607,42.56
2958,2591.975452471708,34.56
2959,86.26979613180762,1.15
2960,755.3566615784634,10.07
2961,1808.8627389024139,24.12
2962,687.7253895015352,9.17
2963,858.646775675887,11.45
2964,684.220711148623,9.12
2965,867.0737626208156,11.56
2966,2557.467822715199,34.1
2967,1200.6940711541495,16.01
2968,401.7886855022062,5.36
2969,270.2569857200696,3.6
2970,3.6581307716869853,0.05
2971,21.858091232129432,0.29
2972,308.7148569309007,4.12
2973,170.29663820518408,2.27
2974,30.714775933871664,0.41
2975,1746.7742717995407,23.29
2976,463.81294018618274,6.18
2977,4675.927306720903,62.35
2978,3830.2551769758643,51.07
2979,6528.852040598782,87.05
2980,2894.5435900360135,38.59
2981,3208.9738454556627,42.79
2982,5434.199214606759,72.46
2983,562.0873281389111,7.49
2984,2089.801133570887,27.86
2985,2043.1117031758677,27.24
2986,1839.8227667188025,24.53
2987,1561.8481911714248,20.82
2988,2082.9347066709247,27.77
2989,1187.5217252421876,15.83
2990,1899.7084177319305,25.33
2991,1655.363717818225,22.07
2992,423.8826135467638,5.65
2993,37.24266694290121,0.5
2994,89.4960539823692,1.19
2995,1557.1754784823395,20.76
2996,2563.870914107355,34.18
2997,1246.3906349686547,16.62
2998,1722.7691704990168,22.97
2999,3214.426913479104,42.86
3000,2236.7248160129298,29.82
3001,6457.722834319872,86.1
3002,5810.5844920787185,77.47
3003,6530.429941935708,87.07
3004,4278.119225435843,57.04
3005,4789.348097592616,63.86
3006,6039.878674748179,80.53
3007,6142.064607800643,81.89
3008,6874.20644862334,91.66
3009,1427.4823689453206,19.03
3010,932.8315443455847,12.44
3011,446.55308642835683,5.95
3012,228.853754101009,3.05
3013,373.97287195593265,4.99
3014,32.734789047873775,0.44
3015,0.0,0.0
3016,0.0,0.0
3017,0.0,0.0
3018,9.002941068991083,0.12
3019,93.46477688773038,1.25
3020,467.90750849473363,6.24
3021,246.90890728629782,3.29
3022,668.5870765539903,8.91
3023,876.0221626210739,11.68
3024,950.448132627715,12.67
3025,1482.7807285790316,19.77
3026,505.2646381206795,6.74
3027,217.2320006175383,2.9
3028,1218.9355247438884,16.25
3029,1975.757913706311,26.34
3030,4158.896115506128,55.45
3031,5537.251876701627,73.83
3032,5134.802592150044,68.46
3033,5341.480980776921,71.22
3034,4131.122153978059,55.08
3035,1419.6060021381275,18.93
3036,805.5479397961086,10.74
3037,967.2064002241787,12.9
3038,502.9659276449573,6.71
3039,135.4053937077491,1.81
3040,151.57259517010303,2.02
3041,107.78935866928546,1.44
3042,564.7500631509183,7.53
3043,465.8873705487718,6.21
3044,908.0026632245967,12.11
3045,2011.0640217569412,26.81
3046,2122.435055900704,28.3
3047,4375.561612079305,58.34
3048,3888.5312851263993,51.85
3049,5048.759275451312,67.32
3050,5734.907071183105,76.47
3051,4662.707928966824,62.17
3052,3770.38396708832,50.27
3053,3321.2782275438403,44.28
3054,1113.3053410080922,14.84
3055,565.8980426272718,7.55
3056,665.9012541400438,8.88
3057,131.59602253077452,1.75
3058,0.0,0.0
3059,253.83125410756068,3.38
3060,119.37406854722647,1.59
3061,149.77115413533096,2.0
3062,287.7993726815339,3.84
3063,58.30273416639654,0.78
3064,476.59335518084356,6.35
3065,94.61912919205582,1.26
3066,32.07560400965371,0.43
3067,153.66627740531186,2.05
3068,239.23251794199567,3.19
3069,469.23459583459214,6.26
3070,757.695266743039,10.1
3071,847.0794082723811,11.29
3072,955.3330396523364,12.74
3073,1051.582525209987,14.02
3074,1419.402104795919,18.93
3075,1212.5077335673984,16.17
3076,1661.6457833865877,22.16
3077,1736.4447292149612,23.15
3078,2798.9279941174404,37.32
3079,2361.946577994388,31.49
3080,697.1828525586608,9.3
3081,2726.66785035754,36.36
3082,2135.5719460009987,28.47
3083,2599.6172601883204,34.66
3084,627.9653179027035,8.37
3085,206.77257442372976,2.76
3086,0.0,0.0
3087,6.454326040275286,0.09
3088,57.67970872815422,0.77
3089,305.5961911262951,4.07
3090,400.9243199250632,5.35
3091,592.801731468687,7.9
3092,738.4140776915491,9.85
3093,759.1784154135307,10.12
3094,909.8820712169077,12.13
3095,402.3734427368995,5.36
3096,988.4964077704449,13.18
3097,1044.0870754816501,13.92
3098,2170.6300917499875,28.94
3099,3707.195163951216,49.43
3100,4114.086495609086,54.85
3101,1613.052228913193,21.51
3102,126.65593479375754,1.69
3103,1002.8218534738581,13.37
3104,1038.7024761198247,13.85
3105,789.6648672154541,10.53
3106,0.0,0.0
3107,0.0,0.0
3108,24.246780493776445,0.32
3109,373.2457437151144,4.98
3110,148.52839029170505,1.98
3111,6.4184904827393465,0.09
3112,22.5027209191433,0.3
3113,0.0,0.0
3114,0.0,0.0
3115,17.7281357895185,0.24
3116,53.03937387182905,0.71
3117,166.2591160975772,2.22
3118,27.849680910502258,0.37
3119,0.0,0.0
3120,0.0,0.0
3121,0.3657975644750431,0.0
3122,314.1025369886097,4.19
3123,236.84847573566998,3.16
3124,3918.6582739721916,52.25
3125,1899.2243464611893,25.32
3126,10.409655781118284,0.14
3127,393.30436875280964,5.24
3128,1545.3557930924328,20.6
3129,4157.158805394894,55.43
3130,2160.550390573884,28.81
3131,3026.863747003287,40.36
3132,3620.5108032989197,48.27
3133,1266.765551936765,16.89
3134,5792.904265109719,77.24
3135,5693.881362136702,75.92
3136,3391.9659773782478,45.23
3137,1869.1870102391606,24.92
3138,2092.964274803453,27.91
3139,944.9951995808557,12.6
3140,1791.0328344523207,23.88
3141,404.21235266320025,5.39
3142,1578.1457932208295,21.04
3143,332.1842065727813,4.43
3144,740.1595057896999,9.87
3145,46.058750635239605,0.61
3146,290.37266944655323,3.87
3147,425.21465363218726,5.67
3148,0.0,0.0
3149,1759.2562283712882,23.46
3150,3021.731227010863,40.29
3151,1425.0182805895515,19.0
3152,260.2918823407401,3.47
3153,1451.6356494662068,19.36
3154,1263.61313518207,16.85
3155,3582.031174049277,47.76
3156,1968.1328225384445,26.24
3157,1257.548418478631,16.77
3158,907.309227613881,12.1
3159,1136.694649799397,15.16
3160,908.7522762208918,12.12
3161,989.9619649850677,13.2
3162,95.42911840292653,1.27
3163,5.513664049012099,0.07
3164,0.0,0.0
3165,0.0,0.0
3166,0.0,0.0
3167,0.0,0.0
3168,0.0,0.0
3169,0.0,0.0
3170,494.2238577502477,6.59
3171,17.428092021588803,0.23
3172,12.36523107832469,0.16
3173,0.0,0.0
3174,17.99149298213749,0.24
3175,1468.2719552702351,19.58
3176,791.5026616986274,10.55
3177,2617.117627046289,34.89
3178,2384.933282387791,31.8
3179,2081.289442678515,27.75
3180,4007.13860241885,53.43
3181,3224.9152300887904,43.0
3182,1064.550908305977,14.19
3183,1644.4595500209834,21.93
3184,978.5943856955965,13.05
3185,250.36717012671926,3.34
3186,32.89414948116625,0.44
3187,20.391655391779373,0.27
