Location
Wind class
Hub height,80
Cutin speed,3
Cutout speed,23

Hour,Adjust power based on air density (kW),P/Pr based on air density (%)
890,321.1663735396485,10.71
891,627.2074789217766,20.91
892,753.9527492777707,25.13
893,352.4970582373408,11.75
894,67.09423816256297,2.24
895,0.0,0.0
896,9.148194280961919,0.3
897,6.215403528677671,0.21
898,0.0,0.0
899,10.76895382334854,0.36
900,5.7653264957260335,0.19
901,327.5369492798371,10.92
902,632.8265127462772,21.09
903,594.9540346596374,19.83
904,320.3863220108629,10.68
905,11.68336169560426,0.39
906,1.8576413386664545,0.06
907,3.232438292898861,0.11
908,1.8387102464519258,0.06
909,0.0,0.0
910,0.0,0.0
911,0.0,0.0
912,0.0,0.0
913,0.0,0.0
914,0.0,0.0
915,0.0,0.0
916,0.0,0.0
917,28.800044232929245,0.96
918,367.92871292042923,12.26
919,708.6312236544152,23.62
920,618.5247236026507,20.62
921,479.45082646557273,15.98
922,250.16129140564186,8.34
923,356.1704054057459,11.87
924,529.5414713741985,17.65
925,146.97126334896672,4.9
926,0.0,0.0
927,0.0,0.0
928,50.888516645223824,1.7
929,44.03046493641054,1.47
930,2557.646851833714,85.25
931,2107.7432045838364,70.26
932,1109.4857516182267,36.98
933,683.8229020463847,22.79
934,594.5033691258599,19.82
935,492.61973734447406,16.42
936,1118.2148696337604,37.27
937,1917.0069663817299,63.9
938,2460.373052887456,82.01
939,2358.366714166412,78.61
940,1605.202302601456,53.51
941,485.496553138452,16.18
942,1232.7119398378013,41.09
943,1073.3662296164523,35.78
944,1139.9462842102412,38.0
945,121.25371380787561,4.04
946,0.0,0.0
947,0.0,0.0
948,3.0003366494445105,0.1
949,311.2690585778616,10.38
950,1831.9437868318073,61.06
951,1160.3252545004432,38.68
952,736.8472052298921,24.56
953,769.9987610167393,25.67
954,843.9422043145794,28.13
955,529.3811309948206,17.65
956,555.0705290898384,18.5
957,695.1874854978624,23.17
958,1147.5306287451706,38.25
959,2308.441700860362,76.95
960,739.4583385922747,24.65
961,1004.4296896198567,33.48
962,305.8226048381949,10.19
963,396.7154756205021,13.22
964,369.79619242376015,12.33
965,833.1479766370188,27.77
966,1122.5046082515737,37.42
967,328.09217840096255,10.94
968,105.21216614182214,3.51
969,0.0,0.0
970,0.0,0.0
971,0.0,0.0
972,12.284393201962763,0.41
973,68.13317487030632,2.27
974,7.199909231697787,0.24
975,130.87636571678414,4.36
976,7.520586931302679,0.25
977,0.0,0.0
978,0.0,0.0
979,4.400245264239363,0.15
980,13.643759930079637,0.45
981,6.416294195782983,0.21
982,5.777932402553845,0.19
983,70.62762113101101,2.35
984,74.7544344906711,2.49
985,11.86950247678908,0.4
986,0.0,0.0
987,15.643610336261123,0.52
988,10.821989127147928,0.36
989,8.308133463027582,0.28
990,8.181420884463975,0.27
991,0.0,0.0
992,69.97475043286487,2.33
993,210.78401925180935,7.03
994,0.0,0.0
995,0.0,0.0
996,28.486910792765684,0.95
997,1.431223996126757,0.05
998,0.9581598067423853,0.03
999,0.0,0.0
1000,3.3466568761292916,0.11
1001,0.0,0.0
1002,1.4215257232095124,0.05
1003,1.102457163675837,0.04
1004,13.828096306095675,0.46
1005,14.891359230088323,0.5
1006,152.0917491787863,5.07
1007,246.1776153469291,8.21
1008,691.2439108369852,23.04
1009,0.0,0.0
1010,0.0,0.0
1011,0.0,0.0
1012,47.95264301468182,1.6
1013,50.845179665224016,1.69
1014,9.698222120114927,0.32
1015,2.5522925295548258,0.09
1016,0.0,0.0
1017,0.0,0.0
1018,0.0,0.0
1019,99.5520530328296,3.32
1020,14.667560942628095,0.49
1021,234.49805409071948,7.82
1022,131.3387981965367,4.38
1023,15.86760233740734,0.53
1024,5.487896720095372,0.18
1025,0.0,0.0
1026,0.0,0.0
1027,0.0,0.0
1028,0.0,0.0
1029,0.0,0.0
1030,0.0,0.0
1031,12.587545655629734,0.42
1032,122.5529507351783,4.09
1033,24.052992524203173,0.8
1034,29.591907303523104,0.99
1035,10.067276266346662,0.34
1036,10.571911493512326,0.35
1037,7.750287297799773,0.26
1038,0.0,0.0
1039,142.16794103201818,4.74
1040,497.76355713102777,16.59
1041,210.24628410123563,7.01
1042,875.3885051972736,29.18
1043,4.476871043963912,0.15
1044,0.0,0.0
1045,656.9869211783079,21.9
1046,129.06141581206043,4.3
1047,47.01577581629182,1.57
1048,73.5947010381043,2.45
1049,0.6342440166177873,0.02
1050,0.0,0.0
1051,0.0,0.0
1052,0.0,0.0
1053,0.0,0.0
1054,6.684558792479487,0.22
1055,8.694293081664188,0.29
1056,79.89749399655805,2.66
1057,82.6450571560507,2.75
1058,1.2404069744699264,0.04
